tract_home1;tract_home2;nr_social_ties
14000US25009223300;14000US25025981700;4
14000US25009223300;14000US33015003400;1
14000US25009223300;14000US33015003703;1
14000US25009223300;14000US33015069200;1
14000US25009223300;14000US33015071000;1
14000US25009223300;14000US33017080203;1
14000US25009250100;14000US25009204200;1
14000US25009250100;14000US25009204300;1
14000US25009250100;14000US25009217100;1
14000US25009250100;14000US25009250100;2
14000US25009250100;14000US25009250700;2
14000US25009250100;14000US25009251000;1
14000US25009250100;14000US25009251600;1
14000US25009250100;14000US25009251700;1
14000US25009250100;14000US25009251800;1
14000US25009250100;14000US25009252501;1
14000US25009250100;14000US25009252502;1
14000US25009250100;14000US25009252601;1
14000US25009250100;14000US25009253100;1
14000US25009250100;14000US25009254200;1
14000US25009250100;14000US25009254402;1
14000US25009250100;14000US25009261000;1
14000US25009250100;14000US25017310100;2
14000US25009250100;14000US25017310200;3
14000US25009250100;14000US25017310400;1
14000US25009250100;14000US25017310601;1
14000US25009250100;14000US25017310602;1
14000US25009250100;14000US25017311100;1
14000US25009250100;14000US25017311400;1
14000US25009250100;14000US25017312000;1
14000US25009250100;14000US25017317203;1
14000US25009250100;14000US25017333200;1
14000US25009250100;14000US25017342300;1
14000US25009250100;14000US25017351403;1
14000US25009250100;14000US25017353000;1
14000US25009250100;14000US25017368800;1
14000US25009250100;14000US25017368901;1
14000US25009250100;14000US25017373700;1
14000US25009250100;14000US25017388300;1
14000US25009250100;14000US25023500101;1
14000US25009250100;14000US25025030300;1
14000US25009250100;14000US25025070900;1
14000US25009250100;14000US25025081300;1
14000US25009250100;14000US25025120500;1
14000US25009250100;14000US25025140107;1
14000US25009250100;14000US25025170502;1
14000US25009250100;14000US25025981000;1
14000US25009250200;14000US25009250500;2
14000US25009250200;14000US25009250800;1
14000US25009250200;14000US25009251000;2
14000US25009250200;14000US25009251100;2
14000US25009250200;14000US25009251300;3
14000US25009250200;14000US25009251400;1
14000US25009250200;14000US25009251600;1
14000US25009250200;14000US25009251700;2
14000US25009250200;14000US25009251800;2
14000US25009250200;14000US25009252101;4
14000US25009250200;14000US25009252501;2
14000US25009250200;14000US25017310500;1
14000US25009250200;14000US25017339500;1
14000US25009250200;14000US25025090901;1
14000US25009250200;14000US33017080203;1
14000US25009250300;14000US25009211402;1
14000US25009250300;14000US25009250500;1
14000US25009250300;14000US25009250700;2
14000US25009250300;14000US25009250800;1
14000US25009250300;14000US25009251000;1
14000US25009250300;14000US25009251100;1
14000US25009250300;14000US25009251300;2
14000US25009250300;14000US25009251400;2
14000US25009250300;14000US25009251500;3
14000US25009250300;14000US25009251600;4
14000US25009250300;14000US25009251800;1
14000US25009250300;14000US25009253100;1
14000US25009250300;14000US25009260401;1
14000US25009250300;14000US25009260402;1
14000US25009250300;14000US25017312501;1
14000US25009250300;14000US25021401000;1
14000US25009250300;14000US25021401200;1
14000US25009250300;14000US25025082000;1
14000US25009250300;14000US25025160200;1
14000US25009250300;14000US25025980300;1
14000US25009250300;14000US33015100301;1
14000US25009250400;14000US25009210700;1
14000US25009250400;14000US25009211402;1
14000US25009250400;14000US25009250500;1
14000US25009250400;14000US25009250600;1
14000US25009250400;14000US25009250700;4
14000US25009250400;14000US25009250800;1
14000US25009250400;14000US25009251000;1
14000US25009250400;14000US25009251100;3
14000US25009250400;14000US25009251200;2
14000US25009250400;14000US25009251300;2
14000US25009250400;14000US25009251400;2
14000US25009250400;14000US25009251500;3
14000US25009250400;14000US25009251600;2
14000US25009250400;14000US25009251700;1
14000US25009250400;14000US25009251800;2
14000US25009250400;14000US25009252101;2
14000US25009250400;14000US25009252300;3
14000US25009250400;14000US25009253100;1
14000US25009250400;14000US25009253202;1
14000US25009250400;14000US25009254402;1
14000US25009250400;14000US25009260402;1
14000US25009250400;14000US25009260800;1
14000US25009250400;14000US25009260900;2
14000US25009250400;14000US25009269100;1
14000US25009250400;14000US25017311200;1
14000US25009250400;14000US25017311700;1
14000US25009250400;14000US25017312200;2
14000US25009250400;14000US25017312501;1
14000US25009250400;14000US25017314302;1
14000US25009250400;14000US25025020303;1
14000US25009250400;14000US25025981300;1
14000US25009250500;14000US25009211402;1
14000US25009250500;14000US25009250200;2
14000US25009250500;14000US25009250300;1
14000US25009250500;14000US25009250400;1
14000US25009250500;14000US25009250600;1
14000US25009250500;14000US25009250700;3
14000US25009250500;14000US25009250800;1
14000US25009250500;14000US25009250900;1
14000US25009250500;14000US25009251000;2
14000US25009250500;14000US25009251100;2
14000US25009250500;14000US25009251300;2
14000US25009250500;14000US25009251400;1
14000US25009250500;14000US25009251500;1
14000US25009250500;14000US25009251600;2
14000US25009250500;14000US25009251800;1
14000US25009250500;14000US25009252300;1
14000US25009250500;14000US25009252400;1
14000US25009250500;14000US25009252501;1
14000US25009250500;14000US25009253201;1
14000US25009250500;14000US25009253202;1
14000US25009250500;14000US25009260900;2
14000US25009250500;14000US25009269100;1
14000US25009250500;14000US25017310100;3
14000US25009250500;14000US25017310200;1
14000US25009250500;14000US25017312501;1
14000US25009250500;14000US25017314302;1
14000US25009250500;14000US25017333501;1
14000US25009250500;14000US25025082000;1
14000US25009250600;14000US25009203301;1
14000US25009250600;14000US25009204200;2
14000US25009250600;14000US25009210600;1
14000US25009250600;14000US25009223200;1
14000US25009250600;14000US25009250400;1
14000US25009250600;14000US25009250500;1
14000US25009250600;14000US25009250700;3
14000US25009250600;14000US25009250800;3
14000US25009250600;14000US25009251000;1
14000US25009250600;14000US25009251100;1
14000US25009250600;14000US25009251300;3
14000US25009250600;14000US25009251400;6
14000US25009250600;14000US25009251500;5
14000US25009250600;14000US25009251600;5
14000US25009250600;14000US25009251700;3
14000US25009250600;14000US25009251800;3
14000US25009250600;14000US25009252101;1
14000US25009250600;14000US25009252202;2
14000US25009250600;14000US25009252300;2
14000US25009250600;14000US25009252502;2
14000US25009250600;14000US25009252601;1
14000US25009250600;14000US25009252602;1
14000US25009250600;14000US25009252603;1
14000US25009250600;14000US25009253201;1
14000US25009250600;14000US25009253202;2
14000US25009250600;14000US25009260600;1
14000US25009250600;14000US25017310400;1
14000US25009250600;14000US25017311200;2
14000US25009250600;14000US25017311700;1
14000US25009250600;14000US25017312000;1
14000US25009250600;14000US25017312200;1
14000US25009250600;14000US25017312501;1
14000US25009250600;14000US25017368902;1
14000US25009250600;14000US25021401000;1
14000US25009250600;14000US25021420100;1
14000US25009250600;14000US25025051000;1
14000US25009250600;14000US25025061000;1
14000US25009250600;14000US25025061200;1
14000US25009250600;14000US25025081300;2
14000US25009250600;14000US25025082000;1
14000US25009250600;14000US25025090400;1
14000US25009250600;14000US25025091900;1
14000US25009250600;14000US25025092000;1
14000US25009250600;14000US25025110103;1
14000US25009250600;14000US25025170601;1
14000US25009250600;14000US33015100200;1
14000US25009250600;14000US33015980011;1
14000US25009250700;14000US25009210700;1
14000US25009250700;14000US25009211402;1
14000US25009250700;14000US25009250100;2
14000US25009250700;14000US25009250300;2
14000US25009250700;14000US25009250400;4
14000US25009250700;14000US25009250500;3
14000US25009250700;14000US25009250600;3
14000US25009250700;14000US25009250800;3
14000US25009250700;14000US25009251000;4
14000US25009250700;14000US25009251100;4
14000US25009250700;14000US25009251200;1
14000US25009250700;14000US25009251300;5
14000US25009250700;14000US25009251400;4
14000US25009250700;14000US25009251500;4
14000US25009250700;14000US25009251600;3
14000US25009250700;14000US25009251700;3
14000US25009250700;14000US25009251800;4
14000US25009250700;14000US25009252101;4
14000US25009250700;14000US25009252102;2
14000US25009250700;14000US25009252201;1
14000US25009250700;14000US25009252300;6
14000US25009250700;14000US25009252400;3
14000US25009250700;14000US25009252601;4
14000US25009250700;14000US25009252602;1
14000US25009250700;14000US25009253100;1
14000US25009250700;14000US25009254301;1
14000US25009250700;14000US25009254402;1
14000US25009250700;14000US25009254403;1
14000US25009250700;14000US25009260200;1
14000US25009250700;14000US25009260401;1
14000US25009250700;14000US25009260402;1
14000US25009250700;14000US25009260900;2
14000US25009250700;14000US25009261102;2
14000US25009250700;14000US25009269100;2
14000US25009250700;14000US25017310100;2
14000US25009250700;14000US25017310200;2
14000US25009250700;14000US25017310400;3
14000US25009250700;14000US25017311200;1
14000US25009250700;14000US25017311400;1
14000US25009250700;14000US25017311600;1
14000US25009250700;14000US25017312200;1
14000US25009250700;14000US25017312501;3
14000US25009250700;14000US25017315100;1
14000US25009250700;14000US25017317102;1
14000US25009250700;14000US25017317203;1
14000US25009250700;14000US25017363103;1
14000US25009250700;14000US25017388300;1
14000US25009250700;14000US25021401000;1
14000US25009250700;14000US25025040600;1
14000US25009250700;14000US25025082000;1
14000US25009250700;14000US25025981000;1
14000US25009250700;14000US33015100200;2
14000US25009250700;14000US33015100400;2
14000US25009250700;14000US33017080500;1
14000US25009250800;14000US25009202102;1
14000US25009250800;14000US25009204300;1
14000US25009250800;14000US25009204500;1
14000US25009250800;14000US25009205200;2
14000US25009250800;14000US25009205500;1
14000US25009250800;14000US25009205800;3
14000US25009250800;14000US25009205900;1
14000US25009250800;14000US25009206000;1
14000US25009250800;14000US25009206100;4
14000US25009250800;14000US25009206200;1
14000US25009250800;14000US25009206300;2
14000US25009250800;14000US25009206600;2
14000US25009250800;14000US25009206900;2
14000US25009250800;14000US25009207100;2
14000US25009250800;14000US25009210600;1
14000US25009250800;14000US25009211402;2
14000US25009250800;14000US25009250200;1
14000US25009250800;14000US25009250300;1
14000US25009250800;14000US25009250400;1
14000US25009250800;14000US25009250500;1
14000US25009250800;14000US25009250600;3
14000US25009250800;14000US25009250700;3
14000US25009250800;14000US25009251000;1
14000US25009250800;14000US25009251300;6
14000US25009250800;14000US25009251400;2
14000US25009250800;14000US25009251500;5
14000US25009250800;14000US25009251700;1
14000US25009250800;14000US25009252102;1
14000US25009250800;14000US25009252202;1
14000US25009250800;14000US25009252300;2
14000US25009250800;14000US25009252501;1
14000US25009250800;14000US25009253204;1
14000US25009250800;14000US25017310400;1
14000US25009250800;14000US25017312200;2
14000US25009250800;14000US25017314302;2
14000US25009250800;14000US25017368800;1
14000US25009250800;14000US25017388300;1
14000US25009250800;14000US25021442102;1
14000US25009250800;14000US25023511302;1
14000US25009250800;14000US25025010408;1
14000US25009250800;14000US25025050901;1
14000US25009250800;14000US25025091100;1
14000US25009250800;14000US25025101002;1
14000US25009250800;14000US25025160200;1
14000US25009250800;14000US25025980300;1
14000US25009250900;14000US25009250500;1
14000US25009250900;14000US25009251300;2
14000US25009250900;14000US25009251500;1
14000US25009250900;14000US25009251600;2
14000US25009250900;14000US25009251700;1
14000US25009250900;14000US25009251800;1
14000US25009250900;14000US25009252400;1
14000US25009250900;14000US25009252501;1
14000US25009250900;14000US25009260100;1
14000US25009251000;14000US25009250100;1
14000US25009251000;14000US25009250200;2
14000US25009251000;14000US25009250300;1
14000US25009251000;14000US25009250400;1
14000US25009251000;14000US25009250500;2
14000US25009251000;14000US25009250600;1
14000US25009251000;14000US25009250700;4
14000US25009251000;14000US25009250800;1
14000US25009251000;14000US25009251300;2
14000US25009251000;14000US25009251400;1
14000US25009251000;14000US25009251500;1
14000US25009251000;14000US25009251600;2
14000US25009251000;14000US25009251800;2
14000US25009251000;14000US25009252101;1
14000US25009251000;14000US25009254402;1
14000US25009251000;14000US25009269100;1
14000US25009251000;14000US25017310100;1
14000US25009251000;14000US25017310300;2
14000US25009251000;14000US25017310700;1
14000US25009251000;14000US25017311400;1
14000US25009251000;14000US25017312200;1
14000US25009251000;14000US25017314302;1
14000US25009251000;14000US25017333200;1
14000US25009251000;14000US25017333300;1
14000US25009251000;14000US25025020303;1
14000US25009251000;14000US25025082000;1
14000US25009251100;14000US25009216100;1
14000US25009251100;14000US25009250200;2
14000US25009251100;14000US25009250300;1
14000US25009251100;14000US25009250400;3
14000US25009251100;14000US25009250500;2
14000US25009251100;14000US25009250600;1
14000US25009251100;14000US25009250700;4
14000US25009251100;14000US25009251100;4
14000US25009251100;14000US25009251200;4
14000US25009251100;14000US25009251300;2
14000US25009251100;14000US25009251400;1
14000US25009251100;14000US25009251500;3
14000US25009251100;14000US25009251600;4
14000US25009251100;14000US25009251700;2
14000US25009251100;14000US25009251800;3
14000US25009251100;14000US25009252101;1
14000US25009251100;14000US25009252300;3
14000US25009251100;14000US25009252400;2
14000US25009251100;14000US25009252601;1
14000US25009251100;14000US25009253202;1
14000US25009251100;14000US25009254301;1
14000US25009251100;14000US25009260900;3
14000US25009251100;14000US25009261102;1
14000US25009251100;14000US25017310100;1
14000US25009251100;14000US25017310400;1
14000US25009251100;14000US25017311400;1
